battery_id,cycle_count,temperature,voltage,current,capacity,internal_resistance,soh,rul
B0008,166,39.64,3.3082,1.9899,1.4974,0.2547,74.87,29
B0008,167,39.67,3.3236,1.9635,1.4802,0.2486,74.01,28
B0008,168,40.05,3.2844,1.9755,1.486,0.2602,74.3,27
B0008,169,39.38,3.3517,1.9755,1.4726,0.2567,73.63,26
B0008,170,39.81,3.3408,2.0358,1.4699,0.263,73.49,25
B0008,171,39.72,3.3221,1.9923,1.4764,0.2563,73.82,24
B0008,172,40.37,3.3401,1.9864,1.4667,0.2607,73.34,23
B0008,173,40.22,3.3305,1.9933,1.464,0.2576,73.2,22
B0008,174,40.28,3.2756,2.0187,1.4572,0.2653,72.86,21
B0008,175,39.88,3.3103,2.0123,1.4555,0.2704,72.77,20
B0008,176,40.1,3.2744,2.0107,1.4482,0.2662,72.41,19
B0008,177,39.67,3.3151,1.9417,1.4614,0.2668,73.07,18
B0008,178,40.58,3.3189,2.0033,1.438,0.2663,71.9,17
B0008,179,39.98,3.2962,2.0035,1.4398,0.2689,71.99,16
B0008,180,40.51,3.27,1.9945,1.4506,0.2741,72.53,15
B0008,181,39.62,3.3318,2.0204,1.4135,0.2634,70.67,14
B0008,182,40.23,3.3209,2.0447,1.4394,0.2651,71.97,13
B0008,183,40.55,3.3004,1.9913,1.4397,0.2733,71.99,12
B0008,184,40.02,3.2839,2.0157,1.4446,0.2745,72.23,11
B0008,185,40.36,3.3244,2.0329,1.4516,0.2768,72.58,10
B0008,186,40.8,3.2713,2.037,1.4357,0.2771,71.78,9
B0008,187,41.02,3.2866,2.0523,1.4398,0.2795,71.99,8
B0008,188,40.94,3.2849,1.9906,1.4139,0.2816,70.7,7
B0008,189,40.66,3.2921,2.0026,1.411,0.2804,70.55,6
B0008,190,40.84,3.2967,2.0018,1.4155,0.283,70.77,5
B0008,191,40.9,3.2922,1.9929,1.4035,0.2872,70.18,4
B0008,192,40.43,3.2652,1.9486,1.4067,0.2845,70.34,3
B0008,193,40.66,3.3022,1.9869,1.3957,0.2822,69.79,2
B0008,194,40.87,3.2889,2.0085,1.3969,0.2888,69.85,1
B0008,195,40.61,3.3303,2.0042,1.3981,0.2824,69.91,0
B0008,196,41.3,3.28,1.9847,1.3901,0.2882,69.51,0
B0008,197,40.79,3.2376,2.0064,1.3891,0.2837,69.46,0
B0008,198,40.91,3.2346,1.9987,1.3786,0.2936,68.93,0
B0008,199,41.38,3.2816,1.9632,1.4007,0.2965,70.04,0
B0008,200,41.52,3.2426,2.0578,1.3872,0.2927,69.36,0
B0009,1,31.58,3.757,2.0497,1.8826,0.0822,94.13,219
B0009,2,31.2,3.7191,2.0189,1.9053,0.08,95.26,218
B0009,3,31.06,3.7292,2.0171,1.8892,0.0807,94.46,217
B0009,4,31.97,3.72,2.0163,1.8995,0.0848,94.98,216
B0009,5,31.75,3.7331,2.0296,1.8966,0.0842,94.83,215
B0009,6,31.94,3.7158,1.9744,1.8852,0.0899,94.26,214
B0009,7,31.64,3.6823,2.0162,1.881,0.0879,94.05,213
B0009,8,32.16,3.7298,2.0237,1.8871,0.0884,94.36,212
B0009,9,31.78,3.7343,1.9984,1.8744,0.0845,93.72,211
B0009,10,31.99,3.7193,1.9555,1.8802,0.09,94.01,210
B0009,11,31.65,3.7346,1.9785,1.8787,0.0859,93.94,209
B0009,12,31.84,3.6867,2.0469,1.8883,0.0916,94.42,208
B0009,13,31.78,3.6998,2.0342,1.8701,0.0955,93.5,207
B0009,14,32.1,3.7211,1.9916,1.8742,0.0938,93.71,206
B0009,15,31.74,3.6905,1.9804,1.8747,0.0923,93.73,205
B0009,16,31.87,3.6914,1.9865,1.8653,0.0942,93.26,204
B0009,17,32.43,3.6691,2.0068,1.8724,0.0994,93.62,203
B0009,18,32.45,3.6786,2.0511,1.8698,0.0965,93.49,202
B0009,19,32.48,3.6884,2.002,1.8585,0.1005,92.93,201
B0009,20,32.52,3.6962,1.9666,1.87,0.1039,93.5,200
B0009,21,32.94,3.6734,1.9525,1.8669,0.1025,93.34,199
B0009,22,32.18,3.6788,2.0011,1.8637,0.1027,93.19,198
B0009,23,32.41,3.6708,1.9534,1.8591,0.1075,92.96,197
B0009,24,32.85,3.6556,1.9715,1.8588,0.1074,92.94,196
B0009,25,32.7,3.6812,1.9805,1.8564,0.1036,92.82,195
B0009,26,33.04,3.6424,1.9851,1.8475,0.109,92.38,194
B0009,27,33.07,3.6377,2.0366,1.8559,0.1105,92.8,193
B0009,28,33.19,3.6416,1.9815,1.8482,0.1122,92.41,192
B0009,29,33.36,3.6557,2.0196,1.8596,0.1133,92.98,191
B0009,30,32.79,3.6518,1.9754,1.846,0.1119,92.3,190
B0009,31,32.8,3.6451,1.9978,1.8609,0.1172,93.04,189
B0009,32,33.55,3.644,1.9747,1.8548,0.119,92.74,188
B0009,33,33.37,3.6695,2.0195,1.8347,0.1185,91.74,187
B0009,34,33.05,3.6841,2.0234,1.8524,0.1153,92.62,186
B0009,35,33.19,3.6223,1.9602,1.8437,0.1204,92.18,185
B0009,36,32.96,3.6456,2.0071,1.8377,0.1176,91.88,184
B0009,37,33.35,3.6823,1.9969,1.8279,0.1195,91.39,183
B0009,38,33.19,3.6541,2.0126,1.8333,0.1158,91.66,182
B0009,39,32.9,3.648,1.9683,1.8352,0.1221,91.76,181
B0009,40,33.82,3.5995,2.0422,1.8379,0.1246,91.89,180
B0009,41,34.11,3.623,1.9625,1.8369,0.1265,91.84,179
B0009,42,33.42,3.6394,2.019,1.8343,0.1248,91.72,178
B0009,43,33.6,3.6231,2.0048,1.8182,0.1258,90.91,177
B0009,44,33.25,3.6358,1.9906,1.8206,0.1252,91.03,176
B0009,45,34.36,3.6343,1.9891,1.8212,0.1313,91.06,175
B0009,46,34.34,3.6287,1.9792,1.8171,0.1318,90.85,174
B0009,47,33.74,3.5921,1.9731,1.825,0.1295,91.25,173
B0009,48,33.92,3.6131,1.988,1.8179,0.1349,90.9,172
B0009,49,33.96,3.6374,2.0465,1.8184,0.1358,90.92,171
B0009,50,34.16,3.6037,2.0426,1.8142,0.1311,90.71,170
B0009,51,34.17,3.6181,2.0033,1.8198,0.1381,90.99,169
B0009,52,33.99,3.5988,2.01,1.8182,0.1364,90.91,168
B0009,53,34.0,3.5969,1.9967,1.8181,0.1376,90.91,167
B0009,54,34.17,3.6141,2.0005,1.8192,0.1372,90.96,166
B0009,55,34.05,3.5924,2.0319,1.8033,0.1348,90.17,165
B0009,56,34.22,3.5925,1.9696,1.8148,0.143,90.74,164
B0009,57,34.39,3.5994,1.9987,1.802,0.1415,90.1,163
B0009,58,34.13,3.5798,1.9629,1.7984,0.1424,89.92,162
B0009,59,34.74,3.5765,1.9276,1.8022,0.1462,90.11,161
B0009,60,34.74,3.558,2.0366,1.7909,0.1484,89.55,160
B0009,61,34.2,3.6041,1.9512,1.786,0.1481,89.3,159
B0009,62,35.35,3.5971,1.9829,1.7895,0.1441,89.48,158
B0009,63,34.7,3.5752,2.0404,1.7978,0.145,89.89,157
B0009,64,35.09,3.5669,1.9787,1.7974,0.1512,89.87,156
B0009,65,34.39,3.6248,1.9681,1.7887,0.1494,89.43,155
B0009,66,34.59,3.5951,1.9639,1.7916,0.1567,89.58,154
B0009,67,34.37,3.5671,2.0029,1.7838,0.1526,89.19,153
B0009,68,34.84,3.5872,2.014,1.7896,0.1548,89.48,152
B0009,69,35.29,3.5506,1.9841,1.7721,0.1553,88.61,151
B0009,70,35.1,3.599,2.0378,1.7776,0.1556,88.88,150
B0009,71,35.35,3.5553,1.9474,1.7713,0.1602,88.56,149
B0009,72,35.05,3.5312,2.0146,1.7876,0.154,89.38,148
B0009,73,34.63,3.5438,1.9956,1.7683,0.152,88.41,147
B0009,74,35.15,3.5612,1.9727,1.7704,0.1536,88.52,146
B0009,75,35.96,3.5097,2.0249,1.7589,0.1689,87.94,145
B0009,76,35.59,3.5367,2.0132,1.7722,0.164,88.61,144
B0009,77,35.56,3.5309,2.0377,1.7654,0.1638,88.27,143
B0009,78,35.37,3.5266,2.0182,1.7711,0.1643,88.56,142
B0009,79,35.33,3.5144,2.0159,1.7598,0.1662,87.99,141
B0009,80,35.34,3.5158,1.9931,1.7461,0.1666,87.3,140
B0009,81,35.18,3.5116,2.0534,1.7454,0.1686,87.27,139
B0009,82,35.18,3.5209,1.9865,1.7585,0.17,87.93,138
B0009,83,35.84,3.5462,1.9488,1.7573,0.175,87.86,137
B0009,84,35.65,3.5289,2.0266,1.7575,0.1718,87.87,136
B0009,85,36.6,3.552,1.9763,1.7667,0.1789,88.34,135
B0009,86,35.93,3.5683,2.0394,1.7439,0.1713,87.2,134
B0009,87,35.73,3.522,1.9989,1.7294,0.1732,86.47,133
B0009,88,35.81,3.5403,1.9861,1.7485,0.1712,87.43,132
B0009,89,35.92,3.4907,2.0142,1.7432,0.1675,87.16,131
B0009,90,35.89,3.5548,1.992,1.7189,0.1773,85.94,130
B0009,91,36.49,3.4919,2.037,1.7307,0.1794,86.54,129
B0009,92,36.01,3.5097,1.9523,1.7325,0.181,86.62,128
B0009,93,35.91,3.5211,1.9972,1.7297,0.1817,86.49,127
B0009,94,36.37,3.5396,1.9475,1.7366,0.1796,86.83,126
B0009,95,36.02,3.5378,2.0381,1.7231,0.1794,86.15,125
B0009,96,36.24,3.5014,1.9844,1.7204,0.1834,86.02,124
B0009,97,36.4,3.5056,1.9875,1.7163,0.1848,85.81,123
B0009,98,36.29,3.4978,2.0052,1.7198,0.1862,85.99,122
B0009,99,36.82,3.5172,2.0061,1.7133,0.1905,85.67,121
B0009,100,36.88,3.4711,1.956,1.7263,0.1894,86.31,120
B0009,101,36.38,3.514,2.0055,1.7122,0.1915,85.61,119
B0009,102,36.48,3.4635,2.0098,1.6988,0.193,84.94,118
B0009,103,36.45,3.4521,2.0591,1.7027,0.1907,85.14,117
B0009,104,36.98,3.4464,1.992,1.7114,0.1953,85.57,116
B0009,105,37.27,3.5049,2.029,1.7022,0.197,85.11,115
B0009,106,37.76,3.4729,2.017,1.7168,0.1958,85.84,114
B0009,107,36.73,3.4731,1.9914,1.6951,0.1944,84.76,113
B0009,108,37.45,3.4666,2.0235,1.6962,0.1977,84.81,112
B0009,109,36.75,3.4472,1.9648,1.686,0.1962,84.3,111
B0009,110,36.33,3.4695,1.9862,1.6881,0.1991,84.4,110
B0009,111,36.64,3.5125,1.9966,1.697,0.1958,84.85,109
B0009,112,37.36,3.4429,1.9832,1.6921,0.2059,84.61,108
B0009,113,37.63,3.431,2.0199,1.6896,0.204,84.48,107
B0009,114,37.03,3.445,1.9299,1.6942,0.2079,84.71,106
B0009,115,37.9,3.4567,1.9643,1.6733,0.2063,83.66,105
B0009,116,36.71,3.4735,1.9856,1.6794,0.2072,83.97,104
B0009,117,36.83,3.467,1.9886,1.6796,0.2037,83.98,103
B0009,118,37.53,3.4029,2.0499,1.6652,0.2115,83.26,102
B0009,119,37.11,3.4422,1.9279,1.6649,0.208,83.24,101
B0009,120,37.56,3.478,1.979,1.6843,0.2099,84.21,100
B0009,121,37.71,3.4184,2.0159,1.6743,0.2108,83.72,99
B0009,122,37.93,3.4307,2.0175,1.669,0.2177,83.45,98
B0009,123,37.08,3.4095,1.9896,1.6665,0.2131,83.32,97
B0009,124,38.07,3.4445,1.9934,1.6593,0.2175,82.96,96
B0009,125,37.39,3.4431,1.9259,1.6542,0.2172,82.71,95
B0009,126,37.89,3.4464,2.0112,1.6474,0.2137,82.37,94
B0009,127,38.1,3.4584,1.9989,1.6565,0.2204,82.83,93
B0009,128,37.9,3.4281,1.9764,1.6478,0.2207,82.39,92
B0009,129,38.34,3.4415,2.067,1.6417,0.2226,82.09,91
B0009,130,37.98,3.4234,1.9739,1.6515,0.2298,82.57,90
B0009,131,38.36,3.406,2.011,1.6487,0.2252,82.43,89
B0009,132,38.25,3.3958,2.0113,1.6446,0.2271,82.23,88
B0009,133,37.87,3.414,1.9824,1.6515,0.2268,82.58,87
B0009,134,38.14,3.4135,1.9888,1.6257,0.2256,81.29,86
B0009,135,38.44,3.4315,1.9917,1.6313,0.2234,81.57,85
B0009,136,38.36,3.4011,1.9977,1.6189,0.2287,80.95,84
B0009,137,37.81,3.4038,1.9787,1.6177,0.229,80.89,83
B0009,138,38.22,3.3975,1.9863,1.6237,0.2346,81.18,82
B0009,139,38.24,3.3811,1.9651,1.6249,0.2284,81.24,81
B0009,140,38.68,3.3822,2.051,1.6112,0.2335,80.56,80
B0009,141,38.38,3.3992,1.9892,1.6143,0.2269,80.71,79
B0009,142,38.79,3.3578,2.0309,1.613,0.235,80.65,78
B0009,143,39.17,3.3883,1.9969,1.602,0.242,80.1,77
B0009,144,38.5,3.3902,1.997,1.6118,0.2329,80.59,76
B0009,145,38.55,3.4098,1.9889,1.6078,0.235,80.39,75
B0009,146,38.59,3.3617,2.0286,1.591,0.2372,79.55,74
B0009,147,39.39,3.4202,1.9975,1.6086,0.2439,80.43,73
B0009,148,39.35,3.3562,1.9539,1.5941,0.2454,79.7,72
B0009,149,38.64,3.3821,2.0231,1.6151,0.2367,80.75,71
B0009,150,39.02,3.3551,1.9841,1.5918,0.2421,79.59,70
B0009,151,39.22,3.3547,2.0256,1.5795,0.2496,78.97,69
B0009,152,39.35,3.3364,1.9722,1.5838,0.2498,79.19,68
B0009,153,39.38,3.3408,2.0023,1.5866,0.2484,79.33,67
B0009,154,39.26,3.351,2.0967,1.6057,0.2499,80.28,66
B0009,155,39.28,3.3312,1.9269,1.5753,0.2525,78.77,65
B0009,156,39.35,3.3522,1.9858,1.5861,0.2536,79.3,64
B0009,157,39.44,3.4117,1.9851,1.5856,0.2532,79.28,63
B0009,158,39.19,3.3807,1.9533,1.5692,0.2498,78.46,62
B0009,159,39.16,3.3468,1.9583,1.5697,0.252,78.49,61
B0009,160,39.43,3.3701,2.0506,1.5627,0.2498,78.13,60
B0009,161,40.16,3.3649,1.9893,1.5922,0.2609,79.61,59
B0009,162,39.78,3.3633,1.9843,1.5659,0.2587,78.3,58
B0009,163,39.53,3.3655,1.9857,1.56,0.2558,78.0,57
B0009,164,39.69,3.3661,1.9696,1.5546,0.2553,77.73,56
B0009,165,39.86,3.3196,2.06,1.5382,0.2598,76.91,55
B0009,166,39.86,3.2989,2.0307,1.5579,0.2622,77.89,54
B0009,167,40.02,3.3195,2.0339,1.5534,0.2591,77.67,53
B0009,168,39.49,3.324,1.9673,1.5492,0.2701,77.46,52
B0009,169,40.01,3.3261,2.0405,1.5424,0.2625,77.12,51
B0009,170,40.05,3.3179,1.9937,1.558,0.2691,77.9,50
B0009,171,39.71,3.308,2.0151,1.5422,0.2599,77.11,49
B0009,172,40.18,3.3185,1.9971,1.5357,0.2655,76.78,48
B0009,173,40.42,3.314,2.0265,1.534,0.2718,76.7,47
B0009,174,40.49,3.3244,2.0361,1.5233,0.2717,76.16,46
B0009,175,39.97,3.3086,2.0073,1.5363,0.2667,76.82,45
B0009,176,40.26,3.2868,2.0325,1.5216,0.2725,76.08,44
B0009,177,39.73,3.3133,1.9962,1.5207,0.2724,76.03,43
B0009,178,40.41,3.3072,1.992,1.5171,0.2758,75.86,42
B0009,179,40.33,3.3182,2.0096,1.5057,0.2753,75.28,41
B0009,180,40.02,3.3064,1.9997,1.5143,0.2779,75.72,40
B0009,181,40.32,3.2757,1.9993,1.5153,0.2814,75.76,39
B0009,182,40.23,3.3033,1.9771,1.5096,0.2753,75.48,38
B0009,183,40.02,3.29,2.0009,1.5204,0.2799,76.02,37
B0009,184,40.3,3.2991,1.9864,1.5036,0.2777,75.18,36
B0009,185,40.19,3.2702,1.94,1.5004,0.2826,75.02,35
B0009,186,40.97,3.3271,2.0393,1.4893,0.2901,74.46,34
B0009,187,40.81,3.3061,2.0006,1.5016,0.2863,75.08,33
B0009,188,41.1,3.2581,2.0163,1.4951,0.2843,74.75,32
B0009,189,40.68,3.2474,2.0243,1.4889,0.2832,74.44,31
B0009,190,41.01,3.2666,2.005,1.4936,0.2872,74.68,30
B0009,191,40.73,3.27,1.9883,1.4873,0.2876,74.37,29
B0009,192,40.81,3.2605,2.0052,1.4848,0.2924,74.24,28
B0009,193,41.79,3.2789,2.0164,1.4663,0.2916,73.31,27
B0009,194,41.4,3.2782,2.0356,1.4809,0.2943,74.05,26
B0009,195,40.87,3.2708,1.9935,1.4722,0.2915,73.61,25
B0009,196,41.17,3.2594,1.9565,1.4749,0.2939,73.74,24
B0009,197,41.38,3.2806,2.0064,1.4708,0.2936,73.54,23
B0009,198,41.17,3.2728,2.0091,1.4696,0.297,73.48,22
B0009,199,41.44,3.2753,2.0148,1.4548,0.2969,72.74,21
B0009,200,41.42,3.2458,1.9805,1.4407,0.3005,72.03,20
B0010,1,31.66,3.7594,1.9914,1.8779,0.0756,93.9,189
B0010,2,32.66,3.7147,2.0264,1.8771,0.0801,93.86,188
B0010,3,31.7,3.7331,2.0152,1.8741,0.0805,93.71,187
B0010,4,31.71,3.766,1.963,1.8707,0.081,93.54,186
B0010,5,31.97,3.741,2.0403,1.8689,0.0806,93.44,185
B0010,6,31.97,3.7239,2.0397,1.8806,0.0879,94.03,184
B0010,7,31.97,3.6832,2.0044,1.8837,0.0834,94.18,183
B0010,8,31.82,3.6973,1.9638,1.8591,0.0842,92.96,182
B0010,9,31.88,3.7129,1.9594,1.8668,0.0882,93.34,181
B0010,10,32.06,3.7197,2.0012,1.8486,0.0906,92.43,180
B0010,11,31.4,3.7107,1.9617,1.8703,0.0854,93.52,179
B0010,12,31.68,3.7327,1.9644,1.8543,0.0903,92.71,178
B0010,13,32.23,3.691,2.0159,1.8518,0.0896,92.59,177
B0010,14,32.02,3.6844,2.0318,1.8559,0.0916,92.79,176
B0010,15,32.3,3.7012,1.9829,1.8485,0.0888,92.43,175
B0010,16,31.54,3.7162,1.9798,1.841,0.0893,92.05,174
B0010,17,32.91,3.6939,1.9968,1.85,0.0988,92.5,173
B0010,18,32.94,3.7186,2.0345,1.84,0.0974,92.0,172
B0010,19,32.73,3.6834,2.0234,1.8367,0.102,91.83,171
B0010,20,31.81,3.7374,1.9529,1.8408,0.0945,92.04,170
B0010,21,32.32,3.6595,1.9533,1.8474,0.093,92.37,169
B0010,22,31.77,3.6593,1.9337,1.8512,0.0971,92.56,168
B0010,23,33.02,3.715,1.9833,1.8209,0.0972,91.04,167
B0010,24,32.62,3.725,2.0511,1.8278,0.0994,91.39,166
B0010,25,32.59,3.6865,1.9974,1.833,0.1009,91.65,165
B0010,26,32.28,3.6854,1.9797,1.8237,0.106,91.19,164
B0010,27,32.95,3.6892,2.0262,1.8338,0.1067,91.69,163
B0010,28,33.02,3.6216,2.0142,1.8185,0.1058,90.93,162
B0010,29,32.78,3.6693,2.0103,1.8221,0.1048,91.1,161
B0010,30,32.91,3.6747,1.9809,1.8129,0.1085,90.65,160
B0010,31,32.97,3.6856,2.0557,1.8244,0.1076,91.22,159
B0010,32,32.78,3.6867,2.0372,1.8187,0.1094,90.94,158
B0010,33,32.88,3.6279,1.9667,1.8075,0.1083,90.37,157
B0010,34,33.04,3.6856,1.9732,1.8148,0.111,90.74,156
B0010,35,33.44,3.6677,1.9708,1.8108,0.1146,90.54,155
B0010,36,32.86,3.6192,1.9999,1.8173,0.1082,90.87,154
B0010,37,32.82,3.6301,1.9682,1.8096,0.1124,90.48,153
B0010,38,33.39,3.6678,2.0137,1.8054,0.118,90.27,152
B0010,39,33.52,3.6197,1.9726,1.8128,0.1146,90.64,151
B0010,40,32.99,3.6347,1.9903,1.8027,0.1142,90.14,150
B0010,41,33.78,3.6273,2.054,1.7795,0.1179,88.97,149
B0010,42,32.46,3.6158,1.9627,1.8093,0.1194,90.47,148
B0010,43,33.61,3.6273,2.0283,1.8091,0.1184,90.46,147
B0010,44,33.84,3.6383,2.026,1.7785,0.1231,88.92,146
B0010,45,34.19,3.6526,2.0213,1.7912,0.1265,89.56,145
B0010,46,33.4,3.6409,2.0391,1.7857,0.1179,89.29,144
B0010,47,33.46,3.6149,1.9684,1.7795,0.1246,88.97,143
B0010,48,33.65,3.6031,1.9601,1.7857,0.1302,89.29,142
B0010,49,34.27,3.6364,2.0476,1.7775,0.1264,88.87,141
B0010,50,33.76,3.6337,1.981,1.7915,0.1237,89.58,140
B0010,51,33.89,3.6603,2.0196,1.7889,0.129,89.45,139
B0010,52,33.85,3.6201,1.9807,1.7884,0.1291,89.42,138
B0010,53,33.59,3.636,2.0135,1.7703,0.1262,88.52,137
B0010,54,34.21,3.6299,1.9966,1.785,0.1309,89.25,136
B0010,55,33.46,3.5874,2.0294,1.7543,0.1271,87.72,135
B0010,56,34.16,3.6277,1.9973,1.7713,0.1297,88.56,134
B0010,57,34.28,3.6181,1.9836,1.783,0.1406,89.15,133
B0010,58,34.06,3.5975,2.0082,1.772,0.1341,88.6,132
B0010,59,34.28,3.6316,1.9817,1.7732,0.1296,88.66,131
B0010,60,34.45,3.5956,2.0396,1.7671,0.1331,88.35,130
B0010,61,33.59,3.6033,2.0193,1.7569,0.1356,87.85,129
B0010,62,34.4,3.6034,2.0033,1.7655,0.1356,88.27,128
B0010,63,34.56,3.5819,2.0073,1.7389,0.1434,86.95,127
B0010,64,34.67,3.5817,1.9761,1.7416,0.1401,87.08,126
B0010,65,34.85,3.5729,2.0096,1.7524,0.1476,87.62,125
B0010,66,34.34,3.5727,1.9423,1.7355,0.1436,86.77,124
B0010,67,34.41,3.5482,2.011,1.7428,0.1477,87.14,123
B0010,68,34.99,3.5924,2.0361,1.7389,0.1451,86.95,122
B0010,69,34.51,3.5397,2.0348,1.7331,0.1462,86.65,121
B0010,70,34.55,3.5835,1.9619,1.7345,0.1448,86.72,120
B0010,71,34.29,3.5715,2.0017,1.7281,0.1453,86.41,119
B0010,72,34.53,3.5936,1.9742,1.7254,0.1464,86.27,118
B0010,73,34.4,3.5629,2.0123,1.7388,0.1478,86.94,117
B0010,74,34.74,3.5477,1.9953,1.7256,0.1545,86.28,116
B0010,75,34.64,3.5948,2.0287,1.7241,0.1476,86.2,115
B0010,76,35.14,3.5322,1.9746,1.7166,0.155,85.83,114
B0010,77,34.49,3.5324,1.9755,1.7128,0.1575,85.64,113
B0010,78,34.53,3.5712,2.0017,1.7094,0.1515,85.47,112
B0010,79,34.95,3.5446,1.9634,1.7079,0.1558,85.39,111
B0010,80,35.31,3.5683,1.9874,1.7062,0.1587,85.31,110
B0010,81,35.06,3.5197,2.0302,1.7099,0.1525,85.5,109
B0010,82,34.62,3.5425,1.944,1.7092,0.1566,85.46,108
B0010,83,35.21,3.5598,1.974,1.707,0.1604,85.35,107
B0010,84,34.94,3.5704,2.0126,1.7107,0.1644,85.53,106
B0010,85,35.38,3.6266,2.0226,1.6949,0.1586,84.75,105
B0010,86,34.93,3.5806,2.046,1.693,0.1636,84.65,104
B0010,87,34.43,3.5602,2.0226,1.6988,0.1622,84.94,103
B0010,88,34.84,3.5705,2.0181,1.6864,0.1597,84.32,102
B0010,89,35.4,3.5246,2.0004,1.6825,0.1653,84.13,101
B0010,90,35.09,3.4942,1.9842,1.6908,0.1653,84.54,100
B0010,91,35.17,3.4839,1.9623,1.6855,0.1675,84.27,99
B0010,92,35.47,3.5049,1.9782,1.6882,0.1679,84.41,98
B0010,93,35.4,3.5004,1.9834,1.6813,0.1676,84.07,97
B0010,94,35.86,3.5241,2.0031,1.6748,0.1764,83.74,96
B0010,95,35.86,3.5423,1.9979,1.6962,0.1715,84.81,95
B0010,96,35.77,3.5281,1.9921,1.6912,0.172,84.56,94
B0010,97,35.66,3.5277,1.9802,1.6811,0.1738,84.05,93
B0010,98,35.38,3.5078,2.0032,1.656,0.1718,82.8,92
B0010,99,35.42,3.4977,2.029,1.6492,0.1713,82.46,91
B0010,100,35.52,3.4972,1.9657,1.6723,0.1798,83.62,90
B0010,101,35.88,3.5117,1.9596,1.6693,0.1791,83.46,89
B0010,102,36.08,3.5169,2.0083,1.66,0.1753,83.0,88
B0010,103,36.66,3.4971,2.0187,1.6575,0.1774,82.88,87
B0010,104,36.63,3.5014,2.0179,1.6514,0.1795,82.57,86
B0010,105,36.55,3.5128,1.9815,1.6607,0.185,83.03,85
B0010,106,35.4,3.4557,1.9394,1.6459,0.1783,82.3,84
B0010,107,36.18,3.5152,2.0287,1.638,0.1821,81.9,83
B0010,108,36.94,3.4986,1.9973,1.6476,0.1838,82.38,82
B0010,109,36.8,3.4913,2.0407,1.6429,0.188,82.14,81
B0010,110,36.74,3.4901,2.0011,1.6391,0.1886,81.96,80
B0010,111,35.98,3.5115,1.989,1.637,0.1891,81.85,79
B0010,112,36.11,3.5077,2.0164,1.6344,0.1849,81.72,78
B0010,113,36.12,3.4606,2.0014,1.6205,0.189,81.02,77
B0010,114,36.6,3.4871,2.0474,1.6431,0.1907,82.15,76
B0010,115,36.9,3.464,1.9819,1.6434,0.1927,82.17,75
B0010,116,36.4,3.4434,2.0447,1.6215,0.1922,81.07,74
B0010,117,36.81,3.4652,2.0155,1.6074,0.1918,80.37,73
B0010,118,36.59,3.4747,1.9684,1.6284,0.1941,81.42,72
B0010,119,36.05,3.4629,1.9369,1.6148,0.1897,80.74,71
B0010,120,36.89,3.4974,2.0274,1.593,0.1972,79.65,70
B0010,121,37.03,3.4629,2.0355,1.6038,0.1952,80.19,69
B0010,122,36.82,3.4649,1.9666,1.5984,0.1966,79.92,68
B0010,123,36.52,3.4157,1.9858,1.6093,0.1958,80.47,67
B0010,124,36.63,3.4534,2.0004,1.6033,0.2017,80.17,66
B0010,125,37.49,3.4292,2.0077,1.5886,0.2015,79.43,65
B0010,126,37.77,3.4394,2.0593,1.5877,0.2017,79.38,64
B0010,127,36.51,3.4932,1.9755,1.5861,0.1975,79.3,63
B0010,128,37.4,3.4029,2.0024,1.5934,0.2086,79.67,62
B0010,129,37.21,3.4495,1.9833,1.5803,0.2046,79.01,61
B0010,130,36.86,3.4615,1.9937,1.5897,0.1996,79.48,60
B0010,131,36.8,3.4471,1.989,1.5805,0.2065,79.02,59
B0010,132,37.19,3.4302,1.964,1.588,0.2031,79.4,58
B0010,133,37.34,3.4212,1.9957,1.5673,0.2117,78.37,57
B0010,134,37.61,3.4284,1.9839,1.5643,0.2133,78.21,56
B0010,135,37.63,3.4044,1.975,1.5531,0.213,77.65,55
B0010,136,38.04,3.4209,2.0235,1.5638,0.2137,78.19,54
B0010,137,37.52,3.4262,1.9875,1.5583,0.2129,77.91,53
B0010,138,37.24,3.4285,1.9877,1.5673,0.2087,78.37,52
B0010,139,37.14,3.4141,2.0145,1.555,0.2132,77.75,51
B0010,140,37.84,3.3968,2.0347,1.5621,0.2133,78.11,50
B0010,141,37.43,3.4375,2.0263,1.5472,0.2156,77.36,49
B0010,142,37.82,3.4048,2.0283,1.5489,0.2166,77.45,48
B0010,143,37.21,3.4195,2.0057,1.5509,0.2127,77.54,47
B0010,144,37.89,3.402,1.9803,1.5385,0.2205,76.93,46
B0010,145,37.82,3.3965,2.0065,1.5353,0.2155,76.77,45
B0010,146,37.13,3.4117,1.9818,1.5504,0.2158,77.52,44
B0010,147,38.07,3.4234,2.0294,1.5416,0.2162,77.08,43
B0010,148,38.37,3.3957,1.9836,1.5288,0.2302,76.44,42
B0010,149,37.59,3.4168,1.9558,1.5272,0.2293,76.36,41
B0010,150,38.03,3.3847,2.0385,1.5207,0.2268,76.04,40
B0010,151,38.9,3.4,2.0168,1.5197,0.2237,75.98,39
B0010,152,38.3,3.4024,1.9822,1.5237,0.2297,76.19,38
B0010,153,37.91,3.3777,2.0185,1.5112,0.23,75.56,37
B0010,154,38.36,3.362,1.9826,1.5229,0.23,76.14,36
B0010,155,38.65,3.3779,1.9916,1.5109,0.2331,75.55,35
B0010,156,38.78,3.3768,1.953,1.4943,0.2365,74.71,34
